"1","2.400139827186136","Paypal","3/5/2018 07:48 PM","56","happygorilla647","3"
"2","0.34555085028935917","Cash","9/5/2018 07:35 PM","53","happygorilla647","1"
"3","10.805358468094576","Paypal","12/5/2018 06:56 PM","183","happygorilla647","1"
"4","0.21770158998703082","Discover Network","15/5/2018 04:09 PM","179","happygorilla647","2"
"5","5.563562628263577","Discover Network","2019-10-18 07:04:38","45","happygorilla647","3"
"6","4.93113647491784","Cash","23/5/2018 11:42 PM","200","happygorilla647","4"
"7","0.20400139098156123","Paypal","24/5/2018 05:59 PM","109","happygorilla647","1"
"8","1.260436716224173","Discover Network","2020-06-10 07:13:33","58","happygorilla647","1"
"9","3.9039864176586394","American Express","25/5/2018 02:44 PM","84","happygorilla647","1"
"10","0.8388547197447036","Discover Network","1/6/2018 04:03 PM","65","happygorilla647","3"
"11","2.1663475501747986","American Express","2018-07-11 04:06:03","180","happygorilla647","3"
"12","0.5723621992688737","MasterCard","2019-01-30 17:01:45","190","happygorilla647","4"
"13","3.3770596427142974","MasterCard","14/6/2018 05:09 AM","168","happygorilla647","4"
"14","2.458623237198916","Cash","2019-05-04 00:35:21","169","happygorilla647","2"
"15","2.960024604730394","MasterCard","2020-06-04 17:56:22","31","happygorilla647","3"
"16","0.1830434147694532","Cash","2020-07-28 22:54:40","53","happygorilla647","3"
"17","1.5027181661484743","American Express","3/7/2018 03:01 PM","180","happygorilla647","4"
"18","0.9262171429278578","Visa","4/7/2018 01:31 AM","81","happygorilla647","3"
"19","4.885322461607297","Visa","4/7/2018 05:21 PM","133","happygorilla647","4"
"20","1.7714388044554485","Discover Network","12/7/2018 03:15 PM","170","happygorilla647","4"
"21","1.0733887741747667","MasterCard","2019-12-27 18:14:25","39","happygorilla647","4"
"22","3.074047024623845","Paypal","12/7/2018 11:00 PM","111","happygorilla647","4"
"23","1.132093537578074","American Express","2019-11-07 16:02:47","75","happygorilla647","1"
"24","4.447489189773792","Cash","2019-11-16 14:02:44","48","happygorilla647","2"
"25","1.3916629398482714","MasterCard","2020-01-30 04:32:31","114","happygorilla647","4"
"26","0.10051959848683924","Paypal","19/7/2018 02:28 AM","173","happygorilla647","4"
"27","6.512597040723469","Paypal","2019-08-23 16:34:50","17","happygorilla647","1"
"28","0.9981154006186226","American Express","26/7/2018 02:26 PM","129","happygorilla647","3"
"29","2.070371447282481","Discover Network","27/7/2018 01:57 PM","89","happygorilla647","4"
"30","2.1783306351323173","Discover Network","27/7/2018 02:14 PM","185","happygorilla647","2"
"31","4.129533867578262","Paypal","2020-03-11 05:13:48","84","happygorilla647","2"
